country_code,sector,year,question_code,question_text_2023,response,response_score
BGR,Air,2018,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
CYP,Air,2018,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,.,NA
HRV,Air,2018,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,no/not applicable,NA
MLT,Air,2018,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
PER,Air,2018,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,.,NA
ROU,Air,2018,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,.,NA
ZAF,Air,2018,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
AUT,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,no/not applicable,NA
AUS,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
BEL,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,no/not applicable,NA
CAN,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
CHL,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
COL,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
CRI,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
CZE,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
DNK,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,no/not applicable,NA
EST,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
FIN,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,no/not applicable,NA
FRA,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
DEU,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,.,NA
GRC,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,no/not applicable,NA
HUN,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
ISL,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,.,NA
IRL,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
ISR,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
ITA,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
JPN,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
KOR,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
LVA,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,no/not applicable,NA
LTU,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,no/not applicable,NA
LUX,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,no/not applicable,NA
MEX,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
NLD,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,no/not applicable,NA
NZL,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
NOR,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,no/not applicable,NA
POL,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
PRT,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
SVK,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,.,NA
SVN,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,.,NA
ESP,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
SWE,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,no/not applicable,NA
CHE,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
TUR,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
GBR,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,no/not applicable,NA
BRA,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
BRA2,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,.,NA
BGR,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
CYP,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,.,NA
HRV,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,no/not applicable,NA
MLT,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
PER,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
ROU,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,.,NA
ZAF,Air,2023,Q3bb.b.7,Is there a legislative requirement for the regulator to answer requests from or attend hearings organized by parliamentary/congressional committees?,yes,NA
AUT,Air,2018,Q3bb.b.9,Does the regulator assess and report on the achievement of its strategic objectives?,"yes, information reported to government ministry/parliament (accountable body)",4
AUS,Air,2018,Q3bb.b.9,Does the regulator assess and report on the achievement of its strategic objectives?,"yes, information published on website",3
BEL,Air,2018,Q3bb.b.9,Does the regulator assess and report on the achievement of its strategic objectives?,"yes, information reported to government ministry/parliament (accountable body)",4
CAN,Air,2018,Q3bb.b.9,Does the regulator assess and report on the achievement of its strategic objectives?,"yes, information published on website",3
CHL,Air,2018,Q3bb.b.9,Does the regulator assess and report on the achievement of its strategic objectives?,"yes, information published on website",3
COL,Air,2018,Q3bb.b.9,Does the regulator assess and report on the achievement of its strategic objectives?,"yes, information published on website",3
CRI,Air,2018,Q3bb.b.9,Does the regulator assess and report on the achievement of its strategic objectives?,"yes, information published on website",3
